plant_id,gourd_type,variety_name,planting_date,days_since_planting,season,region_climate,avg_temperature,avg_humidity,avg_rainfall_mm,sunlight_hours,soil_ph,soil_moisture,soil_type,fertilizer_type,fertilizer_frequency,watering_frequency,plant_health_score,vine_length_cm,leaf_count,predicted_days_to_flower,actual_days_to_flower,male_flower_count,female_flower_count,is_hand_pollinated,pollinated_count,successful_pollinations,pollination_success_rate,days_to_pollination_result,predicted_days_to_maturity,mature_fruit_count,avg_fruit_weight_kg,total_yield_kg
PLT_06420,sponge_gourd,patola,2024-11-01,39,wet,subtropical,26.9,79.6,27.8,5.9,6.6,52.2,silty,chemical,none,daily,4,296.4,52,39,37.0,2,1,1,0,0,0.684,8,47,0,,
PLT_06421,bottle_gourd,upo_smooth,2025-07-29,50,wet,subtropical,27.7,86.7,29.2,4.9,5.8,65.8,clay,none,biweekly,every_other_day,3,288.4,51,51,,0,0,0,0,0,0.395,9,59,0,,
PLT_06422,bitter_gourd,ampalaya_oblong,2025-03-27,115,dry,subtropical,30.7,72.2,8.3,9.0,6.5,52.9,loamy,none,monthly,twice_daily,4,574.6,90,45,42.0,84,30,1,27,13,0.522,3,47,13,0.17,2.21
PLT_06423,bitter_gourd,ampalaya_bilog,2025-01-12,35,dry,subtropical,25.1,74.0,6.9,9.3,7.0,51.6,sandy,organic,weekly,daily,4,225.9,44,43,,0,0,1,0,0,0.615,8,47,0,,
PLT_06424,squash,kalabasa_hybrid,2025-10-06,58,wet,tropical_lowland,28.8,80.7,23.8,6.5,6.1,78.4,loamy,organic,monthly,twice_daily,5,484.2,82,39,38.0,35,12,1,9,7,0.726,7,50,0,,
PLT_06425,bitter_gourd,ampalaya_bilog,2025-01-31,55,dry,tropical_highland,24.7,67.0,8.3,8.1,6.5,54.3,clay,mixed,none,twice_daily,4,340.9,55,42,44.0,8,3,1,3,2,0.551,9,53,0,,
PLT_06426,bitter_gourd,ampalaya_hybrid,2025-03-04,67,dry,tropical_highland,34.7,65.1,6.4,7.3,6.0,57.0,loamy,organic,biweekly,every_other_day,4,459.2,74,40,38.0,31,9,0,5,1,0.509,5,40,0,,
PLT_06427,bitter_gourd,ampalaya_hybrid,2024-11-09,95,wet,subtropical,26.9,71.9,15.2,4.9,6.0,70.7,silty,mixed,weekly,daily,4,553.0,91,42,39.0,79,29,1,28,16,0.619,6,44,16,0.21,3.36
PLT_06428,sponge_gourd,patola_smooth,2025-03-31,89,dry,tropical_lowland,31.4,69.4,9.8,8.9,6.4,56.7,clay,mixed,none,daily,4,470.7,81,39,36.0,57,24,1,23,16,0.631,6,49,16,0.62,9.92
PLT_06429,squash,kalabasa_hybrid,2025-10-15,120,wet,tropical_highland,29.3,77.4,24.8,5.1,6.8,55.7,silty,none,biweekly,daily,3,822.9,100,50,48.0,71,27,0,25,11,0.381,6,61,11,4.51,49.61
PLT_06430,bitter_gourd,ampalaya_oblong,2024-02-25,75,dry,tropical_highland,31.9,63.4,2.6,8.2,6.6,50.2,clay,organic,none,twice_daily,4,479.3,83,39,37.0,46,14,0,13,10,0.6,5,50,0,,
PLT_06431,sponge_gourd,patola,2024-08-12,42,wet,tropical_lowland,27.7,82.1,25.0,6.3,6.4,71.9,sandy,organic,monthly,daily,4,187.0,19,37,39.0,13,6,0,6,5,0.58,5,41,0,,
PLT_06432,bottle_gourd,upo_smooth,2025-03-29,67,dry,tropical_highland,30.1,56.2,9.1,8.1,6.7,59.2,clay,chemical,biweekly,daily,3,315.9,61,48,45.0,24,7,1,4,4,0.468,3,58,0,,
PLT_06433,bottle_gourd,upo_round,2024-06-27,57,wet,tropical_lowland,30.2,85.1,10.7,6.9,6.1,77.3,sandy,organic,biweekly,twice_daily,4,464.2,83,49,48.0,3,1,1,1,0,0.635,6,48,0,,
PLT_06434,sponge_gourd,patola_smooth,2025-07-13,42,wet,tropical_lowland,31.4,86.0,10.4,6.0,7.1,70.5,clay,mixed,weekly,twice_daily,3,245.8,42,37,36.0,5,2,1,1,0,0.482,10,48,0,,
PLT_06435,sponge_gourd,patola_ridged,2024-12-11,53,dry,subtropical,26.5,74.4,4.4,8.3,6.5,71.0,loamy,organic,monthly,twice_daily,4,370.2,71,35,33.0,30,10,1,10,6,0.641,7,45,0,,
PLT_06436,squash,kalabasa_hybrid,2024-02-23,47,dry,tropical_lowland,26.6,60.0,8.2,7.2,5.9,70.4,sandy,chemical,biweekly,every_other_day,3,185.9,32,45,43.0,4,1,0,0,0,0.455,5,51,0,,
PLT_06437,bitter_gourd,ampalaya_bilog,2024-06-04,80,wet,tropical_highland,31.0,75.0,22.0,7.0,6.8,61.9,silty,organic,none,daily,5,478.7,78,36,37.0,69,25,0,24,12,0.586,3,43,12,0.44,5.28
PLT_06438,bottle_gourd,upo_round,2025-03-27,100,dry,tropical_lowland,32.6,61.1,5.2,9.6,7.1,52.7,loamy,organic,biweekly,every_other_day,4,508.0,87,44,47.0,55,26,1,22,11,0.518,3,60,0,,
PLT_06439,cucumber,pipino_japanese,2024-06-20,118,wet,tropical_highland,26.7,79.5,20.2,6.4,6.7,64.0,sandy,organic,weekly,every_other_day,4,429.5,70,33,31.0,53,30,1,27,19,0.645,8,32,19,0.19,3.61
PLT_06440,bottle_gourd,upo_smooth,2025-01-25,35,dry,tropical_highland,24.4,64.4,3.6,7.9,6.2,65.1,clay,none,biweekly,twice_daily,3,204.1,24,51,,0,0,1,0,0,0.463,8,54,0,,
PLT_06441,bottle_gourd,upo_round,2025-03-28,54,dry,tropical_highland,28.3,70.5,4.8,8.6,6.4,54.0,silty,organic,biweekly,daily,4,291.3,50,42,43.0,24,8,1,4,3,0.62,6,54,0,,
PLT_06442,squash,kalabasa_hybrid,2025-07-31,31,wet,tropical_highland,29.0,86.0,25.3,5.1,6.2,69.9,loamy,none,none,every_other_day,4,175.1,24,49,,0,0,0,0,0,0.434,4,57,0,,
PLT_06443,bitter_gourd,ampalaya_hybrid,2024-12-04,72,dry,subtropical,34.0,64.1,5.6,7.9,6.0,55.2,loamy,organic,monthly,daily,4,369.3,68,42,42.0,32,12,1,11,6,0.628,5,49,0,,
PLT_06444,bottle_gourd,upo_smooth,2024-12-31,64,dry,subtropical,24.8,68.4,3.0,7.3,7.2,55.4,loamy,organic,none,twice_daily,4,455.8,77,45,42.0,42,12,0,9,5,0.569,4,53,0,,
PLT_06445,squash,kalabasa,2024-06-12,53,wet,subtropical,31.1,81.1,21.7,4.5,7.2,56.9,silty,none,weekly,twice_daily,4,286.3,47,44,45.0,16,6,1,5,1,0.522,6,56,0,,
PLT_06446,squash,kalabasa_native,2024-04-08,89,dry,tropical_lowland,25.9,65.7,3.3,9.1,6.7,55.7,silty,none,none,twice_daily,4,745.4,100,48,50.0,47,16,0,16,3,0.3,6,50,0,,
PLT_06447,bitter_gourd,ampalaya_oblong,2024-06-14,57,wet,subtropical,26.7,82.4,15.3,5.4,5.9,68.4,silty,chemical,monthly,twice_daily,4,330.1,50,44,43.0,10,4,0,2,2,0.491,5,48,0,,
PLT_06448,bitter_gourd,ampalaya_oblong,2025-07-30,109,wet,tropical_highland,29.3,73.9,26.3,4.7,7.0,62.7,loamy,mixed,biweekly,daily,4,584.1,100,37,37.0,115,30,0,26,13,0.553,9,47,13,0.42,5.46
PLT_06449,squash,kalabasa,2024-12-01,92,dry,tropical_lowland,30.8,72.4,3.1,8.7,5.9,75.4,sandy,none,biweekly,daily,3,512.2,81,47,49.0,54,19,1,18,10,0.456,6,60,0,,
PLT_06450,squash,kalabasa_hybrid,2024-12-20,66,dry,subtropical,32.2,60.4,2.6,9.7,6.7,56.7,sandy,none,monthly,twice_daily,3,339.5,52,50,50.0,39,10,0,9,5,0.3,8,56,0,,
PLT_06451,bottle_gourd,upo_round,2025-12-18,69,dry,tropical_highland,25.9,64.8,9.4,9.7,6.1,72.6,sandy,mixed,none,twice_daily,4,427.3,67,46,49.0,20,10,0,9,3,0.405,6,55,0,,
PLT_06452,sponge_gourd,patola,2024-04-15,83,dry,tropical_lowland,32.7,67.7,6.2,7.9,7.0,59.0,sandy,organic,weekly,every_other_day,4,534.1,86,38,41.0,68,25,1,24,14,0.63,4,53,0,,
PLT_06453,cucumber,pipino_japanese,2024-08-31,52,wet,tropical_lowland,26.2,86.2,20.2,4.3,6.1,69.9,silty,mixed,none,every_other_day,4,293.8,54,34,35.0,10,5,0,5,3,0.433,5,30,0,,
PLT_06454,bottle_gourd,upo_round,2024-10-15,105,wet,tropical_lowland,26.0,70.2,25.5,6.8,6.1,66.3,loamy,chemical,none,every_other_day,4,574.6,86,46,48.0,86,28,1,28,11,0.467,3,55,11,2.66,29.26
PLT_06455,bottle_gourd,upo_round,2024-01-30,102,dry,tropical_lowland,29.6,63.1,5.3,9.9,5.9,77.7,loamy,organic,biweekly,daily,4,909.5,100,44,41.0,65,25,1,23,17,0.706,6,52,17,1.15,19.55
PLT_06456,squash,kalabasa_native,2024-06-22,69,wet,tropical_lowland,26.2,80.0,20.6,6.3,5.9,65.4,sandy,mixed,biweekly,twice_daily,3,299.1,50,42,40.0,19,6,1,3,3,0.568,5,57,0,,
PLT_06457,squash,kalabasa,2024-06-04,37,wet,tropical_highland,31.0,78.3,17.0,4.0,5.8,64.2,loamy,none,monthly,daily,4,217.8,29,46,,0,0,1,0,0,0.404,4,48,0,,
PLT_06458,bottle_gourd,upo_round,2025-01-29,30,dry,subtropical,35.0,59.1,4.1,9.1,6.8,67.2,sandy,mixed,weekly,daily,5,222.4,39,48,,0,0,0,0,0,0.537,7,57,0,,
PLT_06459,bitter_gourd,ampalaya_hybrid,2024-05-22,36,dry,tropical_lowland,28.2,68.0,9.3,10.0,6.2,77.3,loamy,chemical,biweekly,every_other_day,3,146.0,27,48,,0,0,0,0,0,0.375,7,49,0,,
PLT_06460,squash,kalabasa_hybrid,2024-06-22,58,wet,subtropical,28.2,73.9,20.2,6.1,6.9,63.9,clay,organic,biweekly,twice_daily,4,458.0,73,40,41.0,22,7,0,6,4,0.604,3,49,0,,
PLT_06461,squash,kalabasa_native,2024-10-19,83,wet,tropical_highland,29.3,74.7,17.6,6.1,6.3,63.3,silty,mixed,monthly,twice_daily,4,774.7,100,43,42.0,44,15,0,12,7,0.495,8,51,0,,
PLT_06462,bitter_gourd,ampalaya_hybrid,2024-09-08,68,wet,subtropical,30.5,72.1,16.1,5.7,6.7,54.1,clay,none,monthly,daily,4,442.2,72,43,41.0,60,15,1,13,7,0.464,7,42,0,,
PLT_06463,cucumber,pipino,2024-06-07,65,wet,tropical_lowland,29.0,73.3,23.4,5.6,6.5,51.8,sandy,chemical,none,daily,3,262.2,44,35,32.0,21,10,0,9,2,0.403,4,40,0,,
PLT_06464,bitter_gourd,ampalaya_oblong,2025-04-10,33,dry,tropical_lowland,34.4,56.9,6.8,7.8,6.2,66.3,sandy,none,none,twice_daily,3,154.1,19,48,,0,0,1,0,0,0.359,7,49,0,,
PLT_06465,cucumber,pipino,2024-07-12,105,wet,tropical_highland,29.7,87.1,15.6,4.0,6.1,62.8,clay,organic,none,twice_daily,5,673.5,100,28,28.0,46,30,1,29,22,0.698,5,39,22,0.26,5.72
PLT_06466,squash,kalabasa,2025-09-14,48,wet,tropical_highland,27.6,74.6,10.3,6.5,7.0,61.0,silty,organic,none,twice_daily,4,453.3,76,41,40.0,4,1,1,1,1,0.699,6,53,0,,
PLT_06467,bitter_gourd,ampalaya_hybrid,2025-11-29,69,wet,tropical_highland,28.8,83.6,19.5,4.2,7.0,52.6,silty,none,none,every_other_day,4,311.0,51,44,43.0,33,10,0,6,5,0.453,4,48,0,,
PLT_06468,squash,kalabasa_hybrid,2025-10-28,103,wet,tropical_highland,26.6,70.5,20.7,6.3,6.1,52.4,silty,none,weekly,daily,4,571.5,99,45,44.0,108,29,1,28,15,0.52,10,57,15,4.01,60.15
PLT_06469,bitter_gourd,ampalaya_oblong,2024-08-09,85,wet,tropical_highland,29.0,88.8,25.1,4.0,6.8,66.3,sandy,none,none,daily,4,473.7,66,42,39.0,76,22,1,22,10,0.376,8,52,0,,
PLT_06470,sponge_gourd,patola,2024-12-11,49,dry,tropical_highland,32.4,71.7,5.7,7.2,6.3,50.1,sandy,chemical,biweekly,twice_daily,4,358.1,60,40,41.0,12,5,1,2,2,0.584,9,49,0,,
PLT_06471,bitter_gourd,ampalaya_bilog,2025-11-25,66,wet,subtropical,29.6,87.7,16.4,6.0,5.9,54.1,clay,none,weekly,every_other_day,3,310.0,53,47,47.0,28,8,0,6,0,0.317,4,47,0,,
PLT_06472,sponge_gourd,patola_ridged,2024-12-17,74,dry,tropical_highland,32.5,61.3,2.2,9.1,6.1,65.0,clay,chemical,biweekly,daily,4,578.5,94,42,40.0,51,18,0,16,7,0.375,7,45,0,,
PLT_06473,squash,kalabasa_native,2025-12-23,30,dry,tropical_highland,31.7,73.1,4.0,7.1,6.0,61.5,silty,none,biweekly,daily,3,167.3,27,48,,0,0,1,0,0,0.484,8,58,0,,
PLT_06474,sponge_gourd,patola,2025-10-23,58,wet,subtropical,28.8,71.9,26.6,4.8,7.1,52.5,silty,mixed,monthly,every_other_day,4,412.1,71,38,39.0,27,13,0,12,8,0.529,3,44,0,,
PLT_06475,cucumber,pipino_native,2025-06-01,42,wet,subtropical,26.3,79.7,17.8,5.8,6.8,67.9,silty,chemical,monthly,every_other_day,3,163.7,22,34,37.0,13,6,1,2,1,0.45,10,35,0,,
PLT_06476,bottle_gourd,upo_round,2025-02-10,57,dry,tropical_lowland,32.4,71.1,9.9,8.4,5.9,65.5,clay,organic,none,daily,4,365.8,57,45,47.0,23,7,1,3,3,0.603,9,50,0,,
PLT_06477,sponge_gourd,patola_smooth,2025-02-18,85,dry,tropical_lowland,30.3,55.7,6.1,8.0,6.5,53.7,silty,organic,biweekly,every_other_day,4,534.3,88,35,32.0,66,26,0,22,11,0.448,10,46,11,0.42,4.62
PLT_06478,bitter_gourd,ampalaya_bilog,2025-10-06,35,wet,tropical_lowland,31.5,75.4,25.7,5.7,6.8,77.1,sandy,organic,biweekly,every_other_day,3,178.5,20,41,,0,0,0,0,0,0.562,3,51,0,,
PLT_06479,sponge_gourd,patola,2024-10-12,68,wet,tropical_lowland,31.7,85.0,19.6,5.2,6.2,65.2,loamy,none,biweekly,twice_daily,4,374.3,66,41,41.0,38,13,0,9,5,0.346,3,45,0,,
PLT_06480,bottle_gourd,upo_long,2024-05-10,68,dry,subtropical,27.5,67.1,2.0,8.9,6.1,66.3,silty,chemical,monthly,daily,4,557.8,96,48,50.0,28,9,0,8,6,0.491,9,55,0,,
PLT_06481,sponge_gourd,patola_ridged,2024-01-21,33,dry,subtropical,31.7,64.4,4.3,9.0,6.0,80.0,loamy,chemical,biweekly,daily,5,235.2,47,40,,0,0,0,0,0,0.537,5,42,0,,
PLT_06482,sponge_gourd,patola_smooth,2025-05-29,78,dry,subtropical,26.8,70.4,7.4,9.4,6.8,50.6,sandy,mixed,monthly,twice_daily,3,288.8,42,39,40.0,35,14,1,11,7,0.572,3,49,0,,
PLT_06483,cucumber,pipino_japanese,2024-04-27,41,dry,subtropical,26.9,63.0,0.5,7.0,6.4,71.8,silty,organic,weekly,every_other_day,4,145.2,22,34,37.0,2,1,1,1,1,0.588,7,41,0,,
PLT_06484,bitter_gourd,ampalaya_oblong,2025-10-19,96,wet,tropical_lowland,26.1,89.8,28.6,4.4,5.9,68.5,loamy,mixed,monthly,every_other_day,4,464.1,86,40,43.0,104,30,0,28,14,0.437,4,50,14,0.43,6.02
PLT_06485,bottle_gourd,upo_long,2024-02-28,39,dry,subtropical,32.2,56.7,4.6,8.2,6.4,63.8,sandy,mixed,weekly,every_other_day,3,201.2,31,48,,0,0,0,0,0,0.48,9,51,0,,
PLT_06486,sponge_gourd,patola,2025-08-02,43,wet,tropical_highland,28.0,87.1,19.7,5.6,6.4,58.1,silty,mixed,none,daily,4,220.4,37,38,36.0,5,2,0,1,0,0.463,8,43,0,,
PLT_06487,cucumber,pipino_japanese,2025-07-31,89,wet,tropical_lowland,30.2,85.1,10.7,5.3,7.1,59.4,sandy,none,none,twice_daily,3,290.5,45,35,38.0,35,16,1,12,3,0.34,6,41,3,0.17,0.51
PLT_06488,cucumber,pipino_native,2025-12-23,120,dry,tropical_lowland,29.9,64.2,3.5,8.3,6.0,74.6,sandy,none,weekly,every_other_day,2,240.1,47,38,35.0,37,22,0,22,7,0.305,10,38,7,0.2,1.4
PLT_06489,bottle_gourd,upo_round,2024-12-17,112,dry,tropical_highland,30.4,69.5,9.1,7.6,6.2,71.5,loamy,none,none,twice_daily,4,897.6,100,47,47.0,63,26,1,23,12,0.439,5,56,12,1.11,13.32
PLT_06490,squash,kalabasa_hybrid,2025-02-11,51,dry,subtropical,30.3,74.0,8.6,7.2,6.8,70.7,clay,chemical,weekly,daily,3,354.6,57,43,40.0,13,4,1,4,4,0.493,9,63,0,,
PLT_06491,sponge_gourd,patola,2025-10-30,32,wet,subtropical,27.3,75.2,20.7,4.7,6.4,52.2,silty,none,monthly,twice_daily,4,180.7,35,42,,0,0,0,0,0,0.302,4,43,0,,
PLT_06492,bottle_gourd,upo_long,2025-01-11,39,dry,tropical_highland,27.5,61.1,7.9,8.1,5.8,73.1,silty,mixed,biweekly,daily,5,249.5,36,45,,0,0,1,0,0,0.642,9,46,0,,
PLT_06493,bitter_gourd,ampalaya_hybrid,2024-06-30,117,wet,subtropical,31.8,71.8,25.0,6.9,6.2,56.8,silty,chemical,monthly,twice_daily,4,756.7,100,42,43.0,83,30,1,30,19,0.613,8,48,19,0.32,6.08
PLT_06494,cucumber,pipino,2025-06-17,40,wet,tropical_highland,29.3,70.5,10.1,4.9,6.3,71.6,silty,none,biweekly,every_other_day,4,185.9,24,34,35.0,4,2,0,1,1,0.43,5,32,0,,
PLT_06495,sponge_gourd,patola_ridged,2024-05-22,80,dry,subtropical,30.8,60.2,2.4,9.7,6.7,59.3,sandy,none,monthly,daily,4,327.2,56,43,41.0,31,13,0,9,3,0.383,3,46,0,,
PLT_06496,bitter_gourd,ampalaya_hybrid,2024-12-01,30,dry,tropical_highland,31.3,64.4,1.5,7.8,6.4,77.6,clay,none,biweekly,daily,4,153.0,20,45,,0,0,1,0,0,0.422,7,54,0,,
PLT_06497,bottle_gourd,upo_long,2025-01-07,40,dry,tropical_highland,33.6,63.1,6.6,9.4,7.1,76.1,sandy,mixed,biweekly,every_other_day,3,267.9,49,51,,0,0,0,0,0,0.397,7,59,0,,
PLT_06498,cucumber,pipino_japanese,2024-01-18,120,dry,tropical_lowland,31.6,56.8,2.9,8.9,6.6,70.0,clay,chemical,biweekly,twice_daily,3,520.5,81,36,34.0,74,30,1,27,15,0.543,3,42,15,0.19,2.85
PLT_06499,sponge_gourd,patola_ridged,2025-06-13,66,wet,subtropical,30.4,71.4,22.7,6.0,6.7,51.8,silty,mixed,none,every_other_day,5,592.9,93,35,33.0,55,22,1,18,14,0.652,8,45,0,,
PLT_06500,squash,kalabasa,2024-06-06,54,wet,tropical_highland,30.1,86.5,15.3,6.5,6.7,66.5,clay,none,monthly,every_other_day,3,312.6,49,46,47.0,8,2,0,0,0,0.3,5,55,0,,
PLT_06501,sponge_gourd,patola_ridged,2025-09-30,120,wet,subtropical,31.7,70.5,19.7,5.6,6.7,55.8,clay,organic,weekly,twice_daily,4,608.2,100,38,35.0,65,30,0,28,13,0.529,3,45,13,0.34,4.42
PLT_06502,cucumber,pipino_native,2025-02-03,108,dry,tropical_lowland,31.3,59.0,7.1,9.5,6.8,72.9,clay,none,weekly,every_other_day,3,327.7,62,36,39.0,46,22,1,19,5,0.354,4,37,5,0.19,0.95
PLT_06503,cucumber,pipino_native,2024-04-20,74,dry,subtropical,32.6,69.7,5.0,8.1,6.8,52.5,sandy,chemical,weekly,every_other_day,3,258.1,38,35,37.0,24,15,1,13,5,0.532,3,35,5,0.34,1.7
PLT_06504,squash,kalabasa_hybrid,2024-08-25,34,wet,tropical_lowland,26.7,88.9,11.1,4.9,6.8,71.5,silty,organic,none,every_other_day,3,236.7,40,41,,0,0,1,0,0,0.622,5,60,0,,
PLT_06505,bitter_gourd,ampalaya_oblong,2024-04-06,106,dry,tropical_highland,28.2,59.9,7.2,9.4,6.9,71.5,silty,organic,biweekly,daily,4,583.1,81,38,40.0,112,30,1,27,20,0.733,7,48,20,0.16,3.2
PLT_06506,cucumber,pipino_native,2024-03-03,88,dry,tropical_lowland,27.6,58.9,5.3,8.6,6.5,58.7,sandy,mixed,monthly,twice_daily,4,368.0,62,36,33.0,53,22,1,18,11,0.642,4,42,11,0.2,2.2
PLT_06507,cucumber,pipino_native,2025-07-17,102,wet,tropical_lowland,29.8,86.0,15.1,4.1,6.4,59.1,clay,mixed,weekly,every_other_day,4,351.3,56,30,27.0,70,29,1,25,16,0.567,7,40,16,0.37,5.92
PLT_06508,squash,kalabasa_native,2025-01-11,65,dry,tropical_lowland,33.6,57.4,7.0,8.2,6.4,58.4,silty,organic,none,daily,4,503.6,80,41,44.0,37,12,0,8,3,0.54,9,58,0,,
PLT_06509,bottle_gourd,upo_round,2025-12-11,33,dry,tropical_highland,26.3,56.1,9.9,9.6,6.2,54.9,clay,organic,biweekly,twice_daily,4,203.0,35,44,,0,0,0,0,0,0.606,5,48,0,,
PLT_06510,squash,kalabasa,2025-10-25,84,wet,subtropical,30.7,81.2,27.9,6.1,6.7,60.1,silty,organic,weekly,twice_daily,5,816.7,100,37,37.0,80,23,0,21,10,0.561,5,53,0,,
PLT_06511,sponge_gourd,patola_smooth,2024-08-29,103,wet,tropical_highland,30.8,83.1,23.7,4.7,6.0,63.6,silty,mixed,monthly,daily,5,789.0,100,35,36.0,87,30,0,29,15,0.559,4,40,15,0.66,9.9
PLT_06512,cucumber,pipino,2025-03-16,88,dry,subtropical,32.9,57.3,8.4,9.8,5.9,59.7,sandy,chemical,biweekly,every_other_day,4,322.1,48,34,33.0,54,29,1,27,12,0.502,6,38,12,0.28,3.36
PLT_06513,bitter_gourd,ampalaya_bilog,2024-02-03,81,dry,tropical_highland,24.4,69.0,0.3,8.5,6.4,76.5,silty,organic,monthly,twice_daily,5,708.2,100,39,36.0,83,24,0,21,16,0.656,4,44,0,,
PLT_06514,bitter_gourd,ampalaya_bilog,2025-01-19,62,dry,tropical_highland,31.9,65.9,5.0,9.2,7.2,72.2,sandy,none,weekly,daily,3,311.3,55,45,46.0,25,7,0,6,2,0.359,8,43,0,,
PLT_06515,squash,kalabasa_native,2025-06-11,91,wet,tropical_highland,27.2,71.6,19.3,7.0,7.0,50.5,sandy,none,biweekly,twice_daily,4,536.4,91,47,48.0,49,17,1,15,9,0.527,5,53,0,,
PLT_06516,squash,kalabasa_native,2025-09-08,73,wet,tropical_lowland,30.5,86.5,18.2,5.2,6.3,61.7,silty,none,biweekly,daily,3,318.0,56,47,47.0,29,11,0,10,3,0.368,5,56,0,,
PLT_06517,squash,kalabasa,2024-01-09,105,dry,tropical_lowland,29.9,60.4,1.9,9.3,6.5,53.6,clay,chemical,biweekly,daily,3,533.1,85,41,43.0,69,19,1,19,10,0.423,9,55,10,2.21,22.1
PLT_06518,cucumber,pipino_native,2025-11-30,93,wet,subtropical,29.3,85.9,18.7,6.6,6.8,55.8,silty,organic,biweekly,every_other_day,4,492.9,88,29,31.0,50,29,1,29,20,0.611,5,35,20,0.3,6.0
PLT_06519,bottle_gourd,upo_smooth,2024-07-09,108,wet,subtropical,29.4,74.9,14.1,6.7,6.5,62.2,sandy,organic,none,every_other_day,3,478.3,73,47,46.0,57,18,0,14,9,0.55,8,51,9,3.16,28.44
PLT_06520,bottle_gourd,upo_long,2024-07-16,78,wet,tropical_highland,29.8,78.4,19.1,4.8,6.0,59.1,loamy,none,monthly,every_other_day,4,536.4,83,48,45.0,29,14,1,14,6,0.451,9,54,0,,
PLT_06521,sponge_gourd,patola_smooth,2025-09-09,114,wet,tropical_lowland,27.1,76.8,22.7,6.9,6.0,72.7,loamy,mixed,biweekly,every_other_day,4,533.1,92,38,37.0,60,30,0,29,15,0.572,10,44,15,0.79,11.85
PLT_06522,sponge_gourd,patola,2024-01-05,111,dry,tropical_highland,31.2,62.2,2.0,7.7,5.9,79.8,clay,none,none,daily,3,624.3,100,45,42.0,59,22,1,19,7,0.417,6,46,7,0.55,3.85
PLT_06523,bottle_gourd,upo_long,2024-10-17,79,wet,subtropical,29.0,86.7,20.7,5.0,7.1,52.2,clay,none,monthly,every_other_day,4,411.2,65,51,50.0,53,16,0,12,4,0.326,6,52,0,,
PLT_06524,bottle_gourd,upo_round,2025-05-06,38,dry,tropical_highland,34.0,59.9,6.6,8.4,5.9,72.6,loamy,chemical,biweekly,twice_daily,4,222.6,30,45,,0,0,0,0,0,0.415,7,58,0,,
PLT_06525,squash,kalabasa,2024-06-20,39,wet,tropical_highland,27.3,78.1,13.0,4.3,6.5,78.6,silty,organic,monthly,daily,4,309.6,49,42,,0,0,1,0,0,0.678,5,55,0,,
PLT_06526,sponge_gourd,patola_ridged,2024-11-19,63,wet,tropical_lowland,27.3,71.0,20.3,5.3,6.8,75.7,sandy,none,biweekly,twice_daily,3,368.6,60,43,45.0,10,4,1,2,2,0.409,3,48,0,,
PLT_06527,cucumber,pipino,2024-09-11,110,wet,tropical_highland,28.1,84.1,11.9,5.2,6.3,51.1,sandy,mixed,biweekly,every_other_day,3,261.9,44,31,32.0,46,27,1,25,14,0.516,4,37,14,0.18,2.52
PLT_06528,cucumber,pipino_native,2025-03-10,37,dry,tropical_lowland,25.7,55.6,7.6,9.7,6.5,74.5,loamy,mixed,biweekly,twice_daily,4,126.9,16,32,30.0,7,3,1,3,0,0.593,10,35,0,,
PLT_06529,cucumber,pipino,2024-07-06,99,wet,tropical_highland,26.7,71.4,24.7,4.2,5.8,78.5,clay,none,weekly,daily,3,435.0,70,37,39.0,38,23,0,19,8,0.385,3,41,8,0.19,1.52
PLT_06530,cucumber,pipino_native,2025-12-13,44,dry,tropical_highland,24.3,64.2,5.9,8.4,6.5,63.7,loamy,chemical,weekly,daily,3,102.9,22,34,34.0,5,2,1,2,2,0.488,10,40,0,,
PLT_06531,cucumber,pipino_native,2025-10-14,78,wet,subtropical,30.2,79.1,12.6,6.2,6.3,77.3,sandy,mixed,weekly,every_other_day,5,350.3,60,34,31.0,39,22,0,19,11,0.562,9,40,11,0.36,3.96
PLT_06532,squash,kalabasa,2024-03-20,54,dry,tropical_lowland,32.8,60.4,7.7,8.9,6.5,78.9,silty,chemical,biweekly,every_other_day,3,354.8,60,47,48.0,3,1,1,1,0,0.495,5,54,0,,
PLT_06533,bitter_gourd,ampalaya_bilog,2024-08-22,97,wet,subtropical,28.6,89.1,21.7,6.8,6.1,76.9,clay,none,biweekly,twice_daily,3,376.2,62,46,48.0,40,15,1,15,6,0.419,8,53,0,,
PLT_06534,cucumber,pipino,2025-11-10,102,wet,tropical_lowland,32.0,72.7,22.8,6.8,7.1,61.5,silty,organic,monthly,every_other_day,3,374.6,64,33,31.0,42,20,1,20,13,0.53,5,43,13,0.31,4.03
PLT_06535,bottle_gourd,upo_round,2024-01-28,84,dry,tropical_highland,30.7,56.7,3.3,7.6,7.2,79.7,loamy,chemical,none,daily,4,694.3,100,45,47.0,51,17,1,16,9,0.553,9,57,0,,
PLT_06536,cucumber,pipino_native,2025-01-17,34,dry,subtropical,25.9,59.8,5.2,9.6,6.7,50.8,silty,mixed,monthly,daily,5,244.8,42,29,28.0,8,5,1,2,0,0.679,10,33,0,,
PLT_06537,sponge_gourd,patola_smooth,2024-01-08,34,dry,tropical_lowland,32.7,60.5,3.0,8.1,6.9,57.9,silty,mixed,none,twice_daily,4,267.4,53,38,,0,0,0,0,0,0.381,9,47,0,,
